date,channel,campaign_id,spend,impressions,clicks,conversions,revenue,cust_acquisition_cost,region,device,campaign_type
2024-10-30,Facebook,camp_024,577.36,34702,1052,19,1481.58,30.39,East,Desktop,Conversion
2023-01-11,Facebook,camp_011,1293.91,45712,1915,43,3561.08,30.09,East,Desktop,Conversion
2023-04-18,Email,camp_024,94.99,1903,1,0,0.0,,West,Mobile,Consideration
2023-09-07,Organic,camp_007,67.07,3344,21,0,0.0,,North,Tablet,Conversion
2023-09-13,Organic,camp_013,40.0,2752,2,0,0.0,,South,Mobile,Conversion
2023-01-31,LinkedIn,camp_016,434.61,16485,199,0,0.0,,East,Desktop,Consideration
2024-05-27,Google,camp_001,739.82,23054,613,5,291.04,147.96,North,Desktop,Awareness
2024-12-25,Google,camp_030,1772.03,56929,2339,0,0.0,,South,Mobile,Consideration
2024-07-08,Organic,camp_006,29.75,843,18,0,0.0,,North,Mobile,Consideration
2023-08-13,Organic,camp_010,35.06,1180,11,0,0.0,,East,Desktop,Awareness
2024-04-29,TV,camp_030,809.39,40682,1022,0,0.0,,North,Desktop,Awareness
2024-06-17,TV,camp_021,1529.23,76267,470,0,0.0,,West,Desktop,Awareness
2024-10-21,Organic,camp_004,50.46,2061,18,0,0.0,,East,Desktop,Consideration
2023-04-30,Organic,camp_003,49.96,3640,29,0,0.0,,West,Desktop,Consideration
2024-12-13,Organic,camp_006,47.8,3053,3,0,0.0,,North,Desktop,Awareness
2023-03-04,Affiliate,camp_011,232.3,7089,19,0,0.0,,South,Desktop,Consideration
2023-03-18,Google,camp_029,1758.1,57389,1450,32,3465.96,54.94,East,Desktop,Conversion
2024-09-09,Facebook,camp_006,984.87,68839,2102,22,1206.55,44.77,North,Mobile,Awareness
2023-03-10,TV,camp_021,2288.37,56638,168,1,207.85,2288.37,West,Desktop,Consideration
2024-04-06,Email,camp_023,122.82,8065,21,0,0.0,,East,Desktop,Awareness
2023-08-04,Google,camp_007,431.48,34234,1161,12,778.9,35.96,South,Mobile,Awareness
2023-02-07,Affiliate,camp_007,301.64,16488,279,6,393.27,50.27,West,Desktop,Conversion
2024-04-24,LinkedIn,camp_012,475.48,15842,380,1,117.3,475.48,East,Tablet,Consideration
2024-04-16,Instagram,camp_022,545.17,20178,433,9,552.02,60.57,North,Mobile,Consideration
2023-09-13,Organic,camp_020,60.63,1599,21,0,0.0,,North,Desktop,Conversion
2023-07-18,Google,camp_029,1279.9,66725,1909,19,1201.72,67.36,North,Mobile,Conversion
2023-09-30,Organic,camp_028,84.43,4424,63,2,53.24,42.22,North,Desktop,Conversion
2023-04-18,Facebook,camp_011,928.74,20074,645,7,431.52,132.68,North,Desktop,Conversion
2024-09-03,Facebook,camp_026,1097.71,59958,2471,38,1796.75,28.89,South,Desktop,Consideration
2024-03-18,Email,camp_001,177.89,6965,6,0,0.0,,East,Mobile,Awareness
2024-01-05,Facebook,camp_010,675.02,26046,530,2,109.93,337.51,South,Mobile,Consideration
2024-10-25,Email,camp_004,231.04,17495,418,0,0.0,,North,Desktop,Awareness
2024-07-31,Facebook,camp_020,829.84,49274,1725,25,1737.92,33.19,North,Desktop,Conversion
2024-04-08,Organic,camp_014,23.5,764,19,0,0.0,,East,Desktop,Conversion
2024-09-16,Google,camp_015,1566.79,110576,3275,67,6613.17,23.38,North,Desktop,Conversion
2023-04-02,Affiliate,camp_010,133.44,4075,54,0,0.0,,West,Mobile,Consideration
2023-07-25,Organic,camp_027,62.43,2808,25,0,0.0,,North,Mobile,Consideration
2023-01-18,Google,camp_019,344.84,10724,277,0,0.0,,East,Desktop,Consideration
2023-06-14,Google,camp_019,1604.6,68078,2014,38,2923.38,42.23,East,Desktop,Awareness
2024-02-13,Google,camp_022,2255.07,156360,4229,7,528.4,322.15,West,Desktop,Consideration
2024-04-18,Instagram,camp_011,5.0,337,12,0,0.0,,North,Desktop,Awareness
2023-10-17,Organic,camp_003,41.07,2298,25,0,0.0,,South,Mobile,Awareness
2023-09-06,Email,camp_014,223.99,11044,11,0,0.0,,West,Desktop,Consideration
2024-04-18,Organic,camp_023,70.18,1776,29,0,0.0,,West,Desktop,Awareness
2023-10-08,Google,camp_015,2077.59,112319,112,0,0.0,,North,Tablet,Conversion
2024-09-04,LinkedIn,camp_005,555.04,25534,107,3,386.93,185.01,East,Desktop,Conversion
2023-11-01,Affiliate,camp_010,381.92,12764,12,0,0.0,,North,Tablet,Conversion
2024-11-03,Facebook,camp_016,741.22,55908,1489,0,0.0,,East,Desktop,Consideration
2024-02-26,Facebook,camp_019,859.93,36817,279,0,0.0,,North,Desktop,Consideration
2024-01-31,Google,camp_008,399.3,27375,965,0,0.0,,West,Desktop,Awareness
2023-04-09,Email,camp_011,131.42,6795,135,0,0.0,,East,Desktop,Awareness
2024-03-23,Email,camp_020,108.92,7415,111,1,57.63,108.92,South,Mobile,Consideration
2024-04-01,Facebook,camp_014,686.64,51120,1300,0,0.0,,East,Desktop,Consideration
2023-05-21,Facebook,camp_010,1591.68,104170,4383,0,0.0,,West,Mobile,Consideration
2024-01-07,TV,camp_025,1682.73,127657,3580,0,0.0,,West,Mobile,Consideration
2024-01-20,Google,camp_024,1015.05,45697,1698,11,883.96,92.28,West,Mobile,Consideration
2024-04-15,Google,camp_016,1348.28,31707,907,38,2479.71,35.48,West,Mobile,Conversion
2023-02-11,Organic,camp_015,37.9,1169,8,0,0.0,,North,Mobile,Awareness
2023-12-14,Google,camp_030,1456.36,91054,3638,33,2416.75,44.13,East,Desktop,Awareness
2024-02-09,Facebook,camp_027,880.06,23359,897,2,155.31,440.03,West,Mobile,Awareness
2024-08-14,Instagram,camp_024,456.66,16490,635,25,1938.37,18.27,West,Desktop,Conversion
2024-12-06,Instagram,camp_015,696.53,53704,1950,29,2240.64,24.02,West,Mobile,Consideration
2024-04-26,Google,camp_026,1542.42,36799,998,17,1561.35,90.73,East,Desktop,Consideration
2024-02-22,Email,camp_002,235.64,5003,52,1,56.98,235.64,South,Mobile,Conversion
2023-10-30,Google,camp_008,1491.66,89915,3043,0,0.0,,North,Desktop,Consideration
2023-11-24,Email,camp_018,130.17,4482,77,0,0.0,,East,Desktop,Consideration
2023-11-22,TV,camp_001,2931.7,152089,925,4,637.47,732.92,East,Mobile,Awareness
2024-02-12,Google,camp_002,575.12,12483,360,0,0.0,,East,Desktop,Awareness
2023-08-25,Affiliate,camp_028,436.68,17716,267,0,0.0,,West,Desktop,Consideration
2023-08-07,Facebook,camp_002,467.51,32179,1260,31,2660.87,15.08,North,Desktop,Awareness
2023-05-23,Facebook,camp_010,577.91,22688,933,30,2251.07,19.26,West,Desktop,Conversion
2023-04-26,Email,camp_014,208.65,16328,524,0,0.0,,East,Desktop,Consideration
2024-06-09,Affiliate,camp_025,103.79,3089,3,0,0.0,,North,Mobile,Consideration
2023-09-03,LinkedIn,camp_027,317.99,8487,207,7,585.05,45.43,West,Tablet,Conversion
2023-04-13,Facebook,camp_022,843.36,55891,1277,6,439.6,140.56,South,Desktop,Awareness
2023-09-28,Facebook,camp_022,362.89,26420,632,16,1243.65,22.68,West,Mobile,Awareness
2023-08-21,TV,camp_012,1690.25,125393,866,29,3446.23,58.28,North,Mobile,Conversion
2023-05-19,Organic,camp_014,45.03,1933,46,0,0.0,,East,Desktop,Awareness
2023-03-04,Google,camp_006,1424.82,56317,1358,12,948.62,118.74,East,Mobile,Conversion
2023-05-06,Email,camp_005,186.57,10885,198,0,0.0,,East,Desktop,Awareness
2024-09-04,Organic,camp_008,65.11,1657,1,0,0.0,,South,Mobile,Conversion
2024-06-05,Email,camp_008,169.81,5319,80,0,0.0,,South,Desktop,Conversion
2024-10-23,Google,camp_011,1298.25,47666,1576,31,1664.9,41.88,South,Desktop,Conversion
2024-08-31,LinkedIn,camp_024,101.88,3291,56,0,0.0,,South,Tablet,Awareness
2024-06-04,Organic,camp_028,29.4,1109,1,0,0.0,,East,Desktop,Awareness
2023-07-18,Organic,camp_018,66.54,2954,15,0,0.0,,East,Mobile,Conversion
2023-01-20,Facebook,camp_023,244.37,18173,735,2,135.73,122.19,South,Desktop,Consideration
2024-03-25,Organic,camp_017,35.24,1982,1,0,0.0,,West,Tablet,Conversion
2024-10-03,Google,camp_016,648.35,30707,1050,24,1293.23,27.01,West,Desktop,Conversion
2023-05-18,Organic,camp_013,36.41,2347,58,0,0.0,,East,Desktop,Conversion
2023-09-03,Facebook,camp_024,264.93,7185,188,0,0.0,,East,Desktop,Consideration
2024-11-24,Facebook,camp_015,1367.15,61676,1719,34,2748.51,40.21,West,Desktop,Awareness
2024-01-31,Facebook,camp_008,697.93,14477,390,3,116.97,232.64,West,Mobile,Consideration
2023-06-16,Affiliate,camp_003,267.32,10479,67,0,0.0,,West,Desktop,Conversion
2023-12-29,Organic,camp_007,50.82,2526,29,0,0.0,,West,Desktop,Conversion
2023-05-31,Instagram,camp_002,742.7,32560,916,13,952.85,57.13,West,Desktop,Conversion
2023-05-03,Google,camp_011,807.71,43068,1398,13,1327.72,62.13,East,Mobile,Awareness
2023-12-18,Organic,camp_005,61.66,4273,85,0,0.0,,East,Mobile,Consideration
2023-08-27,Google,camp_008,830.04,38884,1329,11,1260.9,75.46,North,Desktop,Consideration
2023-12-09,Affiliate,camp_007,523.48,39222,675,0,0.0,,South,Mobile,Awareness
2024-03-13,TV,camp_016,2900.49,211090,1432,0,0.0,,West,Desktop,Awareness
2023-08-23,Email,camp_014,79.35,3256,88,0,0.0,,West,Mobile,Consideration
2024-03-12,Google,camp_014,858.79,20014,737,19,2169.67,45.2,East,Desktop,Conversion
2023-10-24,Facebook,camp_016,1196.98,48677,48,0,0.0,,West,Mobile,Conversion
2024-11-03,TV,camp_001,2171.08,118554,2388,0,0.0,,North,Mobile,Awareness
2024-02-07,Email,camp_017,122.58,3825,67,0,0.0,,West,Desktop,Awareness
2024-06-11,Instagram,camp_006,351.98,9352,258,4,148.04,87.99,East,Desktop,Awareness
2023-06-28,Organic,camp_009,56.34,4160,6,0,0.0,,South,Mobile,Consideration
2024-01-31,Google,camp_011,1055.51,44237,907,26,1633.28,40.6,East,Mobile,Conversion
2023-11-19,LinkedIn,camp_010,664.67,50884,535,3,513.97,221.56,North,Mobile,Consideration
2024-02-05,Email,camp_003,181.32,7104,24,0,0.0,,North,Mobile,Awareness
2023-05-05,Email,camp_025,240.03,6735,158,7,297.81,34.29,West,Mobile,Conversion
2024-08-12,TV,camp_030,1788.95,122126,122,1,134.26,1788.95,West,Desktop,Consideration
2024-09-07,Organic,camp_027,22.81,1710,20,0,0.0,,East,Desktop,Awareness
2023-11-12,Organic,camp_015,43.77,2469,74,0,0.0,,South,Mobile,Awareness
2023-08-12,Google,camp_026,1438.93,107608,3437,11,931.87,130.81,South,Desktop,Awareness
2023-05-08,Facebook,camp_016,1141.6,76621,2183,27,1889.68,42.28,West,Desktop,Awareness
2024-02-20,Organic,camp_009,44.38,1845,23,0,0.0,,East,Mobile,Awareness
2023-06-16,Organic,camp_027,32.41,1121,14,0,0.0,,East,Desktop,Consideration
2024-12-07,Email,camp_030,152.42,7049,22,0,0.0,,East,Desktop,Consideration
2024-03-16,LinkedIn,camp_024,698.5,43165,486,15,1593.06,46.57,West,Mobile,Conversion
2024-04-13,Organic,camp_010,12.39,705,0,0,0.0,,North,Mobile,Awareness
2023-06-02,Facebook,camp_010,278.59,7293,138,0,0.0,,North,Mobile,Consideration
2023-01-14,Facebook,camp_002,386.33,15349,674,0,0.0,,North,Mobile,Awareness
2024-07-17,Affiliate,camp_019,111.2,2482,2,0,0.0,,North,Mobile,Consideration
2024-08-21,LinkedIn,camp_007,450.79,18122,18,0,0.0,,South,Mobile,Consideration
2023-03-27,Instagram,camp_028,649.98,17224,607,0,0.0,,West,Mobile,Awareness
2024-05-22,Organic,camp_030,13.12,931,6,0,0.0,,North,Mobile,Consideration
2023-12-13,Organic,camp_002,69.43,1952,31,1,20.44,69.43,East,Desktop,Conversion
2023-07-30,LinkedIn,camp_022,116.3,7397,99,0,0.0,,West,Mobile,Awareness
2023-02-03,Organic,camp_019,39.92,1744,27,0,0.0,,West,Desktop,Consideration
2023-06-30,Organic,camp_002,53.22,2059,16,0,0.0,,South,Desktop,Consideration
2023-11-03,Facebook,camp_013,1033.36,40369,1181,0,0.0,,North,Mobile,Conversion
2024-12-26,LinkedIn,camp_003,373.88,23883,292,4,464.58,93.47,South,Mobile,Consideration
2023-11-02,Facebook,camp_002,871.26,29904,548,0,0.0,,South,Mobile,Consideration
2024-02-07,Google,camp_016,970.82,25345,793,1,58.72,970.82,West,Desktop,Consideration
2023-05-10,Facebook,camp_006,1244.81,76032,1473,33,2687.36,37.72,East,Desktop,Conversion
2023-06-13,Email,camp_007,80.87,2024,10,0,0.0,,West,Mobile,Conversion
2024-08-18,Facebook,camp_008,605.19,25998,776,0,0.0,,East,Desktop,Awareness
2023-05-31,Facebook,camp_022,905.29,60259,2299,28,2435.86,32.33,South,Mobile,Consideration
2024-08-05,Email,camp_009,101.94,4882,72,0,0.0,,East,Mobile,Consideration
2024-04-04,Google,camp_018,5.0,144,4,0,0.0,,East,Mobile,Awareness
2023-07-07,Google,camp_004,984.41,60665,1913,0,0.0,,North,Mobile,Awareness
2023-04-06,Organic,camp_008,37.32,2661,26,0,0.0,,North,Mobile,Awareness
2023-02-28,Facebook,camp_025,632.23,34073,1283,23,1838.78,27.49,South,Desktop,Conversion
2024-02-05,Facebook,camp_010,702.69,43689,996,16,625.84,43.92,West,Mobile,Awareness
2024-11-21,Google,camp_018,2115.63,94331,2267,35,3750.96,60.45,North,Mobile,Conversion
2023-06-20,Facebook,camp_016,458.99,15577,502,8,340.69,57.37,South,Mobile,Consideration
2023-08-09,Facebook,camp_029,1056.04,26467,989,0,0.0,,North,Desktop,Consideration
2023-03-07,Facebook,camp_029,1196.18,79293,2789,41,2231.62,29.18,South,Desktop,Conversion
2024-07-26,Google,camp_017,775.51,17396,743,10,583.46,77.55,North,Mobile,Conversion
2024-08-17,Facebook,camp_002,1247.75,76318,2448,93,8367.65,13.42,North,Mobile,Conversion
2023-11-25,Facebook,camp_027,661.26,23496,574,11,633.06,60.11,South,Desktop,Conversion
2024-08-21,Organic,camp_006,79.63,3886,3,0,0.0,,North,Mobile,Consideration
2023-08-19,LinkedIn,camp_007,536.84,22819,553,1,171.44,536.84,West,Mobile,Awareness
2024-01-29,Instagram,camp_012,247.51,19246,682,23,1773.8,10.76,West,Mobile,Awareness
2024-05-28,Google,camp_016,343.14,21035,521,9,457.24,38.13,North,Mobile,Conversion
2023-08-17,LinkedIn,camp_018,583.7,20772,248,7,637.93,83.39,North,Mobile,Conversion
2023-03-08,Organic,camp_028,53.67,3592,27,0,0.0,,South,Desktop,Awareness
2023-10-02,Affiliate,camp_008,362.97,11544,93,1,55.44,362.97,West,Mobile,Awareness
2024-12-01,TV,camp_001,1064.62,35949,999,21,3189.32,50.7,West,Mobile,Awareness
2023-02-21,Google,camp_012,1542.02,95462,5607,92,6792.81,16.76,North,Mobile,Conversion
2024-11-12,Google,camp_001,2175.73,133065,4246,35,1922.2,62.16,North,Mobile,Consideration
2024-07-05,Google,camp_002,1144.35,27874,756,9,664.58,127.15,North,Desktop,Consideration
2023-04-13,Organic,camp_020,120.62,2997,16,0,0.0,,West,Mobile,Conversion
2024-11-27,Organic,camp_010,54.14,3469,3,0,0.0,,South,Desktop,Awareness
2024-07-10,Instagram,camp_016,556.08,17841,407,0,0.0,,West,Desktop,Awareness
2024-08-23,Facebook,camp_010,328.55,21461,653,0,0.0,,East,Mobile,Awareness
2023-03-21,Facebook,camp_022,1004.82,66951,1196,3,207.62,334.94,East,Desktop,Conversion
2024-08-09,Facebook,camp_015,1397.56,70775,1558,31,1240.89,45.08,South,Desktop,Conversion
2024-04-22,Google,camp_021,1482.98,91545,3198,47,4541.86,31.55,West,Desktop,Awareness
2023-07-08,Email,camp_019,126.23,6771,6,0,0.0,,North,Mobile,Consideration
2024-10-26,Email,camp_026,66.42,1843,6,0,0.0,,South,Desktop,Consideration
2023-03-27,Facebook,camp_005,942.05,55639,388,0,0.0,,West,Mobile,Consideration
2023-12-30,TV,camp_021,2164.91,169432,1584,0,0.0,,South,Desktop,Awareness
2024-06-18,Facebook,camp_020,1266.26,89443,2162,81,6376.15,15.63,East,Desktop,Conversion
2023-08-22,Email,camp_002,179.73,10722,341,0,0.0,,North,Mobile,Conversion
2023-02-21,Facebook,camp_005,688.44,37304,957,0,0.0,,West,Desktop,Consideration
2024-10-06,Organic,camp_007,44.2,2069,21,0,0.0,,North,Desktop,Awareness
2023-06-13,Google,camp_007,604.61,40861,1261,0,0.0,,North,Mobile,Awareness
2023-12-18,Organic,camp_020,35.98,1090,29,0,0.0,,West,Desktop,Awareness
2023-11-04,Google,camp_026,1750.42,49716,1679,32,2286.76,54.7,West,Mobile,Conversion
2024-08-31,LinkedIn,camp_021,332.7,19436,235,0,0.0,,South,Mobile,Consideration
2023-06-10,Organic,camp_012,63.66,2916,35,0,0.0,,East,Mobile,Consideration
2023-09-25,Organic,camp_004,53.79,1917,17,0,0.0,,South,Desktop,Conversion
2023-11-11,Facebook,camp_009,812.65,61623,1377,9,533.33,90.29,North,Desktop,Consideration
2024-03-01,Google,camp_006,1033.42,50669,1692,0,0.0,,South,Tablet,Awareness
2024-05-03,Affiliate,camp_005,124.02,5654,92,1,43.13,124.02,West,Mobile,Awareness
2023-06-12,Facebook,camp_008,905.17,55457,1725,14,807.18,64.66,North,Mobile,Awareness
2024-10-08,Affiliate,camp_003,323.02,8457,57,0,0.0,,North,Mobile,Conversion
2023-09-15,Organic,camp_004,33.14,2500,39,1,38.96,33.14,North,Desktop,Conversion
2024-09-26,Organic,camp_011,62.28,2139,8,0,0.0,,East,Desktop,Consideration
2024-11-17,Facebook,camp_023,774.58,47310,2013,29,1116.5,26.71,North,Desktop,Conversion
2024-02-10,TV,camp_010,1764.28,56291,56,2,270.09,882.14,East,Desktop,Conversion
2023-12-03,Facebook,camp_010,727.62,44569,1875,36,2435.72,20.21,North,Mobile,Conversion
2024-12-14,Instagram,camp_004,698.99,35853,1267,0,0.0,,South,Mobile,Consideration
2024-11-06,LinkedIn,camp_021,452.81,12374,256,2,243.72,226.41,East,Mobile,Conversion
2023-08-19,Email,camp_028,127.03,3456,80,0,0.0,,North,Desktop,Awareness
2024-07-08,TV,camp_016,2252.48,137579,1232,24,4621.67,93.85,East,Mobile,Conversion
2023-12-04,Organic,camp_022,26.08,816,15,0,0.0,,West,Mobile,Awareness
2023-10-29,Google,camp_025,798.62,63068,2199,30,2700.62,26.62,West,Mobile,Awareness
2024-04-27,Google,camp_026,1686.06,126275,3005,0,0.0,,East,Desktop,Consideration
2024-12-31,Facebook,camp_013,673.14,20262,411,9,691.22,74.79,South,Mobile,Awareness
2024-03-22,Organic,camp_003,50.65,1129,12,0,0.0,,West,Desktop,Consideration
2023-12-13,Google,camp_013,1246.62,61818,656,0,0.0,,South,Desktop,Consideration
2023-01-03,Organic,camp_026,50.26,3810,31,0,0.0,,North,Desktop,Consideration
2023-06-30,LinkedIn,camp_021,403.49,28927,229,0,0.0,,South,Desktop,Awareness
2023-01-08,Email,camp_015,92.35,5565,5,0,0.0,,North,Mobile,Consideration
2023-07-14,Facebook,camp_020,490.13,24170,997,0,0.0,,East,Desktop,Awareness
2024-04-29,Affiliate,camp_005,616.44,24885,618,0,0.0,,East,Mobile,Awareness
2024-01-04,Facebook,camp_003,657.23,37640,611,3,127.27,219.08,East,Desktop,Awareness
2024-02-07,Google,camp_024,1121.44,36332,1220,0,0.0,,South,Mobile,Awareness
2023-04-23,Organic,camp_018,43.03,2363,2,0,0.0,,East,Mobile,Consideration
2023-09-19,Email,camp_017,158.91,7407,195,1,30.65,158.91,West,Mobile,Conversion
2024-08-06,Facebook,camp_015,1238.39,30273,1617,0,0.0,,East,Desktop,Consideration
2024-07-04,Facebook,camp_025,1050.12,45202,1755,35,1932.51,30.0,West,Mobile,Consideration
2024-06-27,Facebook,camp_014,1306.98,92480,2356,72,6030.31,18.15,East,Desktop,Conversion
2023-11-10,LinkedIn,camp_009,471.84,34263,1309,12,1931.96,39.32,South,Mobile,Consideration
2023-03-19,Organic,camp_012,51.19,3531,33,0,0.0,,South,Mobile,Awareness
2024-05-15,Facebook,camp_029,189.02,11724,418,3,223.36,63.01,South,Desktop,Awareness
2024-11-13,TV,camp_008,3228.53,85793,494,5,830.35,645.71,West,Mobile,Consideration
2023-01-21,Google,camp_024,760.01,30998,1050,12,894.48,63.33,West,Desktop,Awareness
2024-03-04,Facebook,camp_023,81.77,5089,195,0,0.0,,West,Desktop,Awareness
2024-02-02,Google,camp_029,1122.19,60257,2830,0,0.0,,North,Desktop,Consideration
2024-01-26,LinkedIn,camp_012,146.01,6480,137,3,435.57,48.67,South,Mobile,Conversion
2023-06-11,Facebook,camp_007,5.0,234,7,0,0.0,,West,Desktop,Consideration
2023-09-11,Google,camp_022,1524.58,41598,956,15,914.41,101.64,South,Desktop,Consideration
2024-09-08,Facebook,camp_018,1068.88,71472,2065,40,2448.87,26.72,East,Mobile,Conversion
2024-04-28,LinkedIn,camp_018,1219.92,23399,23,0,0.0,,East,Desktop,Conversion
2023-10-15,Google,camp_029,1797.91,80058,1931,46,4275.31,39.09,West,Desktop,Conversion
2023-04-16,Instagram,camp_021,954.61,36274,1341,9,394.79,106.07,North,Desktop,Conversion
2024-08-16,Instagram,camp_025,680.27,17819,680,0,0.0,,North,Desktop,Consideration
2024-06-25,Google,camp_025,1179.67,59850,1429,0,0.0,,South,Mobile,Consideration
2023-06-28,Facebook,camp_016,352.9,15976,522,0,0.0,,East,Desktop,Consideration
2024-12-09,Facebook,camp_020,673.44,18468,510,6,332.67,112.24,North,Desktop,Awareness
2023-09-22,Instagram,camp_011,890.62,66511,2626,35,2002.35,25.45,North,Tablet,Conversion
2023-07-07,Email,camp_014,160.77,7620,127,2,80.83,80.38,West,Desktop,Consideration
2023-05-16,Organic,camp_015,49.33,2775,77,0,0.0,,South,Desktop,Awareness
2024-06-18,Organic,camp_017,31.01,2068,3,0,0.0,,East,Desktop,Awareness
2024-11-18,LinkedIn,camp_012,475.41,27434,454,10,1159.18,47.54,South,Mobile,Conversion
2023-07-27,Google,camp_016,372.95,19602,613,7,713.54,53.28,East,Desktop,Awareness
2024-10-28,Google,camp_006,1858.88,93954,1986,0,0.0,,West,Desktop,Consideration
2024-09-23,Organic,camp_003,54.32,3676,62,0,0.0,,West,Mobile,Awareness
2024-05-18,Email,camp_015,294.09,9461,125,3,107.33,98.03,West,Desktop,Consideration
2023-06-01,Email,camp_013,5.0,172,0,0,0.0,,South,Mobile,Awareness
2023-10-04,Email,camp_028,169.16,4540,115,2,106.28,84.58,West,Desktop,Consideration
2023-09-07,Email,camp_005,166.8,6350,100,0,0.0,,North,Mobile,Consideration
2023-03-07,Email,camp_025,135.6,8354,8,0,0.0,,East,Mobile,Awareness
2024-05-06,Facebook,camp_029,515.22,34581,1214,0,0.0,,West,Mobile,Consideration
2024-07-08,Facebook,camp_011,1052.3,34951,698,15,1120.69,70.15,East,Desktop,Conversion
2023-03-06,LinkedIn,camp_025,276.51,7100,174,0,0.0,,North,Mobile,Awareness
2023-10-16,Facebook,camp_028,299.75,20003,737,0,0.0,,East,Desktop,Awareness
2023-12-11,TV,camp_023,850.82,39839,39,0,0.0,,East,Mobile,Consideration
2024-05-09,Email,camp_019,239.25,9976,34,0,0.0,,West,Desktop,Conversion
2024-12-16,Google,camp_020,1816.48,93671,2051,0,0.0,,East,Desktop,Awareness
2024-11-24,Email,camp_016,281.96,21676,278,3,97.27,93.99,East,Mobile,Consideration
2023-09-12,Facebook,camp_022,951.89,35381,1888,0,0.0,,South,Mobile,Awareness
2024-04-06,Facebook,camp_002,1005.56,43325,1831,7,513.83,143.65,South,Mobile,Awareness
2023-05-09,Facebook,camp_015,1027.16,50935,1570,16,1232.05,64.2,West,Desktop,Consideration
